"","Specie.green","Specie.blue","Specie.turquoise","Specie.brown","Specie.yellow","Specie.black","Specie.red","KEGG.green","KEGG.black","KEGG.brown","KEGG.red","KEGG.purple","KEGG.magenta","Immune.pink","Immune.turquoise","Immune.purple","Immune.yellow","Immune.blue","Immune.brown","Immune.magenta","Immune.black","Immune.greenyellow","Metabolome.black","Metabolome.turquoise","Metabolome.blue","Metabolome.pink","Metabolome.green","Metabolome.yellow","Metabolome.brown","Metabolome.magenta","Metabolome.red"
"SAM000290_tp3","-0.0190468633156159","0.0234542273786051","0.00828624630034562","-0.011121845074265","-0.00806607568638617","-0.0127461190674613","0.0516746300251473","-0.0025414487817553","0.0414820982754736","0.0183037028503466","-0.0289061780404064","-0.0396811669934661","-0.0100664620111975","0.0422388203757895","-0.0161441280528862","0.0207664488891335","-0.0286419339510395","0.064167063336282","-0.00690585986168144","0.017351760411775","-0.00209800649566446","0.0574339864355665",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000291_tp1","-0.0361387878072367","0.0121866837746769","-0.0275845693036535","-0.0112070654276371","-0.00943715003608931","-0.0152787083967525","0.00152617128158296","-0.0137452589531338","0.0331968649766558","-0.032628731992371","-0.0216279968319559","0.0403340848607855","-0.0134642195424272","0.0170191898749726","0.0268724194588608","0.0204030222754812","0.000481804601113398","0.0557711902918448","0.0169448153518386","-0.0348835621834317","0.0679772450664392","-0.00626323925927008","0.0777675802379745","-0.02368395153718","0.106102177429782","0.0459719185353742","0.0497589181738321","0.0215412044985356","-0.030684117040521","-0.0223528914669713","0.041381370405398"
"SAM000291_tp2","-0.0328568855045046","-0.00386282897300622","-0.0338214025748727","-0.0113425478279962","-0.00947795511169624","-0.0150164879198736","-0.0150488043565736","-0.0144509058261107","0.0337219425111242","-0.0209597554164477","-0.0213904270708149","0.0563352504191577","-0.0191664758153592","-0.0163243660258422","0.0484715441064744","0.00894213805856331","-0.00562716840321251","0.031124551316079","0.0513742604374234","-0.0247193759198888","0.178299993214431","0.017534656460387","-0.0255344845153767","-0.033420500287249","0.00655326212318529","0.00785925370214481","-0.00842396548623768","0.0208389092418773","-0.0295779489607142","-0.0127833509717061","0.0133839322415894"
"SAM000293_tp1","0.0528187994168076","-0.00482300763483794","0.00184114048912761","-0.00145606126840942","0.0135191925233447","0.00498273195927449","-0.0211235649857719","-0.00501071037841158","-0.0422377928513738","0.00906534997951095","0.21085229054662","0.00254258728670941","0.0600448437619854","0.0200512100220955","-0.0285569118860332","0.00158981699548641","0.0529650202553056","0.0827057465355669","0.0199510605785472","0.0101225544299156","0.119601839694497","0.0226895953278839","-0.0107120807609912","-0.00251446789675328","-0.00106402896730702","0.0520237795454556","0.114647066890265","-0.0205778493490576","0.0637657305410523","-0.035919831289073","-0.00190008656028251"
"SAM000293_tp2","0.0733623733061896","-0.0322780102481022","-0.00347406658527772","0.000463212118903368","-0.00221699789975391","-0.00808146602140346","-0.0300893669217617","0.0131029471207231","-0.0444914043349259","0.00947229831219021","0.15950670887026","0.0269553940768242","0.0497263671223048","0.0204307797892115","-0.026560110728216","0.00735435452457894","0.0580151900653292","0.0910966154321194","0.0242263887086996","0.00641964315539104","0.106427760828616","0.0260192861395568","0.0593970102211554","-0.025206920677633","-0.0084457665905132","0.058621334128557","0.159326380702331","-0.0243269923798075","0.0309717226839161","-0.0394700787988845","0.0416468354024245"
"SAM000295_tp1","0.00400209836730101","-0.0270272065685461","0.0273715171501982","-0.00402166363325922","-0.00899247722205879","-0.00975748984365102","0.00254988240308763","-0.00519464948316263","-0.0122746196107927","0.00434045482994054","-0.0188421722690052","0.0580334390631869","-0.0102549385647228","0.0259391541898011","-0.0650281986222737","-0.0449665684405779","-0.0444244183102657","-0.0140394613649861","-0.0220396067463953","-0.00319193057207549","0.0105990432334967","0.0355240321170085","0.0339595260735577","-0.0181480341659081","-0.0192389180997958","-0.0347572285782079","0.00389424724818061","0.0223648500316373","-0.00973835307443917","-0.0270532329566149","-0.0208889733010558"
"SAM000296_tp1","0.0213919630489829","-0.0253352424549999","0.0105021813531126","-0.00528572151585056","-0.00963529046393405","-0.00404513150217353","-0.00775714427115333","-0.00456461810795041","-0.0191441480879809","0.0123768996534265","-0.0177818667487807","0.0243661894914455","-0.0124761760728748","0.000778472038632008","-0.0179199751361249","-0.0583008137295811","-0.0390356436321537","-0.00230242127561181","-0.0126134124707279","-0.00116958983999753","-0.0119199050993246","-0.108024238923006","0.00723257245502316","0.0412080005053278","0.0107626089277517","-0.0173911139135574","0.472158242183853","0.0215176290978341","0.098831514115073","-0.00264953405808683","-0.0593456800159407"
"SAM000299_tp1","-0.0118009870782494","-0.0105108939648421","-0.0244156122243326","-0.011239337964131","-0.00893928724629298","-0.0125830826160406","-0.0150750843273156","-0.0140595722434708","0.00433694155109598","-0.0260853159515132","-0.0124800119652127","-0.0462900744524398","-0.0191853793966823","0.0490604985871007","-0.0548711347055023","-0.0174066916417938","0.0289198978887429","0.053475987624921","0.00963418217485513","-0.00570539451481965","-0.02041860663285","0.0180570404063021","-0.0014138294003656","-0.0534543194909044","4.40062751944597e-05","-0.03094439786154","0.00245657012197389","0.00886242055658044","0.00366412309790474","-0.0306224516012143","0.0120582359805134"
"SAM000299_tp2","-0.015304970871174","-0.0062983522783267","-0.0310393320369607","-0.0116429048997282","-0.00944235022643967","-0.00659605471642788","-0.0149459316492378","-0.0112398481263971","0.0336141995156092","0.00495245106047413","-0.0264812819624102","-0.0457995743466025","-0.0120694927218986","0.0207693591865295","-0.0660272759688964","-0.0514097804836503","-0.029776859036401","0.0878527956903694","-0.0151912340483787","0.0219902953450161","-0.0512865553068266","-0.0260766836431648","-0.0440746378500321","-0.0504678246967521","-0.0378508612706104","-0.0161729625405091","-0.0283508486538944","-0.00984488754338522","-9.85855037919816e-05","-0.0117003833707706","-0.047783073864925"
"SAM000299_tp3","0.00456885297508295","-0.00703477094915152","0.0290182201807672","-0.0115231359058228","-0.00103133602715524","0.0213906233311467","0.00225493392217224","-0.0101098295288902","-0.030799681317904","-0.0344374025943267","-0.0167664852537953","-0.0439861234249269","0.0148972162572964","0.0193320297296465","-0.0624179253428898","-0.0208069714502022","-0.0321183162495225","0.0192187120122742","-0.0225141175699514","0.00704123753285033","-0.0616158383602738","0.0490142581458374","0.0147808670065082","-0.0741994090861028","-0.00624915339320682","-0.0419918506531693","-0.0163826677224808","-0.0140027715408821","-0.0183304456911466","-0.0387859601964311","-0.0250869734076506"
"SAM000301_tp1","-0.0213843842932761","0.033675916260568","-0.0200297029796938","-0.0110704843664857","0.0147286093818436","-0.00584290256290931","-0.00816924811293691","-0.0121375246492929","-0.0116666018090585","-0.035114215063461","0.0306849980165193","0.0702612234889218","-0.0176817313035892","-0.0204455776588581","0.0297054876803621","-0.0231014015394666","0.0456180333314491","-0.00494788499704004","-0.0443077840666087","0.0854726852921058","-0.0387390359254981","0.0282273407548127","-0.00549559017619988","0.0469763826667132","-0.0096822019639355","-0.0159665450702382","-0.0170816143632162","-0.0268552896813924","0.106288608147375","0.0614153906648212","-0.0140547951687832"
"SAM000301_tp2","-0.018275446931005","0.0308572559399675","0.0183359925159848","-0.0110704843664857","0.0081511041242415","0.00683522447117932","0.0237888923499739","-0.0106716704258905","-0.0181539718348733","-0.030828348774543","0.056528631956629","0.0308241255343943","-0.0172827666275249","-0.0217784471506541","0.0541724948070661","0.024324431995838","0.109387975306594","-0.000631377143329378","0.00177419055550244","0.0289754797159321","-0.0469625495262335","0.015494807734303","-0.015948576063186","0.00632575755771123","0.0267279217863476","0.0345303055888463","-0.00828570539213562","-0.0704060963033284","0.13696780855938","0.0217025139377997","0.0825558795037059"
"SAM000301_tp3","-0.0133090600604789","-0.0278996388248178","-0.0325913205528523","-0.00984799010673354","-0.00854249428283507","-0.0142861933411205","-0.0088014077338856","-0.0142054260096197","-0.0208782701415074","-0.0083946610111376","-0.0235080566316074","-0.0176173358801065","-0.0122851344921508","-0.0620838116448759","0.0508468352413504","-0.00194263713930132","0.0318394279918795","-0.040817820883687","-0.0328339381173237","0.0622279787220455","-0.0630014772543985","0.0565751449286028",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000302_tp1","-0.0386132130520185","0.0202504799837369","-0.0365961902816757","-0.0110704843664857","-0.00761522367064975","-0.00814212921656328","-0.00340666037518121","-0.0157183446925739","0.0271795878716891","-0.0399530126424908","-0.0231070514851356","0.0278547335816645","-0.0215813079266703","-0.0457673442519008","-0.0499377676500442","-0.0649193404286844","0.000721414954012841","-0.0334675484321728","-0.0742069099373383","0.0707524372304218","0.00359749047312033","-0.0596768532757235","0.0123778630724007","-0.0227291544610453","0.0180555670908995","-0.0245752193080658","-0.0107454321494801","0.0111989481408047","-0.0186217879799913","-0.0135206005530054","0.0238113706846532"
"SAM000302_tp2","-0.0289910534303027","-0.00691823088807273","-0.00385703558295973","-0.0110704843664857","-0.00994803132689875","-0.00738272299610119","-0.0152701092873323","-0.0114777735555136","-0.0176254482418421","-0.0400875268544432","-0.019793203364719","0.0260498328440955","-0.0182953825000312","-0.0366157651185353","-0.0339960927628032","-0.0437610011350536","0.0826701407115469","-0.0545656311883171","-0.0337619653568791","0.0294225657175467","0.00413095686000451","0.00210519312877955","0.0060112846134281","0.00877281636324553","-0.0268022991618679","-0.0512569834623082","-0.0212415832838245","-0.0175666316598097","-0.0630557619313614","-0.0125537958887053","-0.0189636231261106"
"SAM000302_tp3","-0.0122306574624419","0.0327182077871814","0.0337876212878776","-0.0110704843664857","0.00774927019464947","0.0160694016875312","-0.00325364774963947","-0.00937043825198175","-0.00836668307294684","-0.0340179956011168","-0.0172926135081445","0.022183045584869","-0.0122684653080298","-0.0552878219760618","-0.0488692198956929","-0.0512216353536011","0.00495537147899989","-0.0644528392537606","-0.0695049367650802","0.0981693894001951","-0.0540888282858419","0.0409061394314277",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000303_tp1","0.00489847791748156","-0.0300151662193527","0.034404785379941","-0.00890693934122224","-0.00648022530110612","-0.013962506757831","-0.0204951474295941","-0.00630208300659283","-0.0612620522738052","-2.35865090931741e-05","-0.01725985285204","-0.00739625751347735","-0.00677565315534319",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0422015642796101","-0.0334961173829798","0.00300952409713001","-0.0180362635714476","-0.00123326786665081","0.0307375873491115","0.0208083259569378","-0.0239559882852638","0.0416794583893689"
"SAM000304_tp1","-0.00453516622355933","-0.0158590257048267","0.00304124366000286","-0.0110704843664857","-0.000561732858011426","-0.00170592947455959","-0.0243392851533339","-0.0129946769273518","-0.0105180475387448","-0.0247239759536537","-0.012975188202792","-0.0423726097230034","-0.02006713847197","0.0367867989349251","-0.0561342224069255","-0.0307981020922003","0.0245157654376894","0.0265406509499","-0.0136462220521231","-0.0077763758575117","-0.06792825817556","-0.0619307119814381","0.0984999553770854","-0.0336033732812748","0.230690117616841","-0.0387145020997216","0.0135222051235479","0.0675476566287242","0.101191800946227","-0.0382258934272623","-0.043049617985198"
"SAM000304_tp2","0.0391864240079811","-0.00854687124526073","-0.0128293836662447","-0.0110704843664857","-0.00518529666885023","-0.0118834381342965","-0.026626527960987","-0.0142100659515869","-0.0174926441593507","-0.0139307002661446","0.000677292851211294","-0.0456973143995921","-0.0229800530570312","0.0549623480448288","-0.0517399425618019","-0.0134372380692624","0.0428262082826682","0.0118421495143912","0.0124334287699604","-0.0217349277688048","-0.057327139675175","-0.0369032117101485","0.051502283629568","-0.00911282693074953","0.00899361719818288","0.055778130181731","-0.00774639710504775","0.0138678390380392","0.115421374972092","-0.0167581958090829","-0.0573954056917834"
"SAM000304_tp3","0.0654037161458313","-0.0109458848029542","0.0515645216583627","-0.0110704843664857","0.0233606252746286","0.00190037435090619","-0.0273792175838978","0.00375141403274341","-0.0368221975236061","-0.011674884251921","0.0304224865878279","-0.0415127716697078","-0.0202339528485128","0.0603356565007219","-0.0444408046600788","0.0136370996058418","0.0662818918113826","0.0338036949177688","0.0360098210560675","-0.0350598545475581","-0.048694888673634","0.0532155258755672","0.0894285033354274","-0.0560321370231744","0.10457697839579","-0.0354238278763062","-0.0215849066058833","0.029664311966555","0.0526975398792669","-0.0513598745578232","-0.060778543391822"
"SAM000305_tp1","-0.0314341050831759","0.00252057847180666","-0.0258563066144365","-0.0110704843664857","-0.00648768752590151","-0.0129299659242991","0.0404958084770645","-0.0155052757073702","0.0271231673478907","-0.015982713184872","-0.00243934269930071","0.0639870159081158","-0.0227498659132986","-0.036090905325779","0.0543696975778419","-0.0332832326870776","-0.0601628292635285","-0.0432000124431042","-0.0766531950212825","0.0948346509340701","-0.0520433079793712","0.0188646457488038","-0.00611694522468464","0.111319832405495","0.00305499549596712","0.0652391137742544","0.00306960752793138","-0.0145889830987487","0.0376398232066755","-0.0202352491275405","-0.031703478203485"
"SAM000305_tp2","-0.0101654669846853","0.027704579394627","0.0284902543587035","-0.0112156895754533","8.62219139079631e-05","0.00989165198802089","0.141243618953243","-0.00916236518862894","-0.00157368142537532","-0.0130327035166525","0.0546908890320428","0.0568642631920994","-0.0210267780003307","-0.033515321815983","0.0819392669565391","-0.00651849432464346","-0.0448174441646474","-0.0417921615082908","-0.0242931694666658","0.0304121253567418","-0.0597098251236065","0.0470602242756853","0.0536704252018319","0.125690464951883","0.0748704387716878","0.126446837521377","0.0306017794105255","-0.00631525575462655","0.0640473152275135","-0.0245949210449383","0.00975823894461701"
"SAM000305_tp3","-0.0282535141110811","0.0222854414744768","0.000990781918855036","-0.0110765903553123","0.0053791289128869","0.000660743610407994","0.13000596949642","-0.0141312933830583","0.00992951672491254","-0.0231431145110507","0.0338606874296868","0.0493839659128301","-0.0212166132372528","-0.0511922186986041","0.0598859301302962","0.00793720989630842","-0.0688141585794241","-0.0643811985541733","-0.0530304923155693","0.0603975122904806","-0.0633460489830928","0.0589635944331789",NA,NA,NA,NA,NA,NA,NA,NA,NA
